Is Nikolai Morozov the former coach of Stanislav Morozov?,['http://dbpedia.org/ontology/formerCoach'],"['http://dbpedia.org/resource/Stanislav_Morozov', 'http://dbpedia.org/resource/Nikolai_Morozov_(figure_skater)']",['http://dbpedia.org/ontology/formerCoach'],1.0,1.0,"['http://dbpedia.org/resource/Stanislav_Morozov', 'http://dbpedia.org/resource/Nikolai_Morozov_(figure_skater)']",1.0,1.0
What is the common genere of Abhijit Kunte and Kasparov ?,"['http://dbpedia.org/ontology/genre', 'http://dbpedia.org/property/knownFor']","['http://dbpedia.org/resource/Abhijit_Kunte', 'http://dbpedia.org/resource/Virtual_Kasparov']","['http://dbpedia.org/property/knownFor', 'http://dbpedia.org/ontology/genre']",1.0,1.0,"['http://dbpedia.org/resource/Abhijit_Kunte', 'http://dbpedia.org/resource/Virtual_Kasparov']",1.0,1.0
Which share holder of outlook is also the content license of the MSX Basics ?,"['http://dbpedia.org/property/license', 'http://dbpedia.org/property/owner']","['http://dbpedia.org/resource/MSX_BASIC', 'http://dbpedia.org/resource/Outlook_on_the_web']","['http://dbpedia.org/ontology/division', 'http://dbpedia.org/property/owner', 'http://dbpedia.org/ontology/country', 'http://dbpedia.org/ontology/license']",0.5,1.0,"['http://dbpedia.org/resource/MSX_BASIC', 'http://dbpedia.org/resource/Outlook_on_the_web']",1.0,1.0
On how many different grounds were seasons chaired by Ronaldo held?,"['http://dbpedia.org/ontology/chairman', 'http://dbpedia.org/ontology/ground']",['http://dbpedia.org/resource/Ronaldo'],"['http://dbpedia.org/ontology/chairman', 'http://dbpedia.org/ontology/ground']",1.0,1.0,['http://dbpedia.org/resource/Ronaldo'],1.0,1.0
Which source country of SamurAbsheron channel is the birth place of Anar Salmanov ?,"['http://dbpedia.org/ontology/sourceCountry', 'http://dbpedia.org/property/placeOfBirth']","['http://dbpedia.org/resource/Samur–Absheron_channel', 'http://dbpedia.org/resource/Anar_Salmanov']","['http://dbpedia.org/ontology/sourceCountry', 'http://dbpedia.org/property/placeOfBirth']",1.0,1.0,"['http://dbpedia.org/resource/Samur–Absheron_channel', 'http://dbpedia.org/resource/Anar_Salmanov']",1.0,1.0
Where was the battle fought where 2nd Foreign Infantry Regiment participated  ?,"['http://dbpedia.org/ontology/battle', 'http://dbpedia.org/ontology/territory']",['http://dbpedia.org/resource/2nd_Foreign_Infantry_Regiment'],"['http://dbpedia.org/ontology/battle', 'http://dbpedia.org/ontology/type', 'http://dbpedia.org/ontology/participant']",0.3333333333333333,0.5,['http://dbpedia.org/resource/2nd_Foreign_Infantry_Regiment'],1.0,1.0
What is the operator of SR class 3Sub ?,['http://dbpedia.org/ontology/operator'],['http://dbpedia.org/resource/SR_class_3Sub'],['http://dbpedia.org/ontology/operator'],1.0,1.0,"['http://dbpedia.org/resource/Sr', 'http://dbpedia.org/resource/SR_class_3Sub']",0.5,1.0
Which band's  former member are Kevin Jonas and Joe Jonas?,"['http://dbpedia.org/ontology/formerBandMember', 'http://dbpedia.org/property/pastMembers']","['http://dbpedia.org/resource/Kevin_Jonas', 'http://dbpedia.org/resource/Joe_Jonas']",['http://dbpedia.org/ontology/band'],0.0,0.0,"['http://dbpedia.org/resource/Former', 'http://dbpedia.org/resource/Kevin_Jonas', 'http://dbpedia.org/resource/Joe_Jonas']",0.6666666666666666,1.0
Did Timm Gunn guest in Sunrise (HIMYM)?,['http://dbpedia.org/property/guests'],"['http://dbpedia.org/resource/Sunrise_(How_I_Met_Your_Mother)', 'http://dbpedia.org/resource/Tim_Gunn']",['http://dbpedia.org/property/guests'],1.0,1.0,"['http://dbpedia.org/resource/Sunrise_(How_I_Met_Your_Mother)', 'http://dbpedia.org/resource/Tim_Gunn']",1.0,1.0
Name the tenants of O.co Coliseum ?,['http://dbpedia.org/ontology/tenant'],['http://dbpedia.org/resource/O.co_Coliseum'],['http://dbpedia.org/ontology/tenant'],1.0,1.0,['http://dbpedia.org/resource/O.co_Coliseum'],1.0,1.0
which politician is currently ruling over Rishkiesh?,['http://dbpedia.org/ontology/leaderName'],['http://dbpedia.org/resource/Rishikesh'],['http://dbpedia.org/ontology/leaderName'],1.0,1.0,['http://dbpedia.org/resource/Rishikesh'],1.0,1.0
Is north america one of the destinations of airtours airways?,['http://dbpedia.org/ontology/destination'],"['http://dbpedia.org/resource/Airtours_International_Airways', 'http://dbpedia.org/resource/North_America']",['http://dbpedia.org/ontology/destination'],1.0,1.0,"['http://dbpedia.org/resource/North_America', 'http://dbpedia.org/resource/Destinations', 'http://dbpedia.org/resource/Airtours_International_Airways']",0.6666666666666666,1.0
Who have done their PhDs under a National Medal of Science winner?,"['http://dbpedia.org/property/prizes', 'http://dbpedia.org/property/doctoralAdvisor']",['http://dbpedia.org/resource/National_Medal_of_Science'],"['http://dbpedia.org/property/prizes', 'http://dbpedia.org/property/doctoralAdvisor']",1.0,1.0,['http://dbpedia.org/resource/National_Medal_of_Science'],1.0,1.0
Who is the common manager of Aston Villa 2000-02 season and aldo the manager of Middlesbrough F.C. season 2009-10,"['http://dbpedia.org/ontology/manager', 'http://dbpedia.org/property/name']","['http://dbpedia.org/resource/2000–01_Aston_Villa_F.C._season', 'http://dbpedia.org/resource/2009–10_Middlesbrough_F.C._season']","['http://dbpedia.org/property/name', 'http://dbpedia.org/ontology/manager']",1.0,1.0,"['http://dbpedia.org/resource/2000–01_Aston_Villa_F.C._season', 'http://dbpedia.org/resource/2009–10_Middlesbrough_F.C._season']",1.0,1.0
Name the mascot of the military branch of William Harper.,"['http://dbpedia.org/ontology/militaryBranch', 'http://dbpedia.org/property/mascot']",['http://dbpedia.org/resource/William_Harper_(Rhodesian_politician)'],"['http://dbpedia.org/property/name', 'http://dbpedia.org/ontology/mascot', 'http://dbpedia.org/ontology/militaryBranch']",0.6666666666666666,1.0,['http://dbpedia.org/resource/William_Harper'],0.0,0.0
"How many tenats have been there, of the constructions of PCL constructures?","['http://dbpedia.org/ontology/builder', 'http://dbpedia.org/ontology/tenant']",['http://dbpedia.org/resource/PCL_Construction'],"['http://dbpedia.org/ontology/builder', 'http://dbpedia.org/ontology/tenant']",1.0,1.0,['http://dbpedia.org/resource/PCL_Construction'],1.0,1.0
Was Kevin Jonas a part of Jonas brothers?,['http://dbpedia.org/ontology/formerBandMember'],"['http://dbpedia.org/resource/Jonas_Brothers', 'http://dbpedia.org/resource/Kevin_Jonas']",['http://dbpedia.org/ontology/formerBandMember'],1.0,1.0,"['http://dbpedia.org/resource/Kevin_Jonas', 'http://dbpedia.org/resource/Jonas_Brothers']",1.0,1.0
"What was the book that lead to Sagan's Cosmos, about?","['http://dbpedia.org/ontology/subsequentWork', 'http://dbpedia.org/property/subject']",['http://dbpedia.org/resource/Cosmos_(Carl_Sagan_book)'],"['http://dbpedia.org/ontology/volume', 'http://dbpedia.org/ontology/background']",0.0,0.0,['http://dbpedia.org/resource/Cosmos_(Carl_Sagan_book)'],1.0,1.0
"Which kind of conventions are held in Rosemont, Illinois?","['http://dbpedia.org/ontology/location', 'http://dbpedia.org/property/genre']","['http://dbpedia.org/resource/Rosemont,_Illinois']","['http://dbpedia.org/ontology/assembly', 'http://dbpedia.org/ontology/category']",0.0,0.0,"['http://dbpedia.org/resource/Rosemont,_Illinois']",1.0,1.0
What are the type of Greenup County High School?,['http://dbpedia.org/property/type'],['http://dbpedia.org/resource/Greenup_County_High_School'],['http://dbpedia.org/ontology/type'],1.0,1.0,['http://dbpedia.org/resource/Greenup_County_High_School'],1.0,1.0
List the teams for which Bobby Hoppe played ?,['http://dbpedia.org/property/pastteams'],['http://dbpedia.org/resource/Bobby_Hoppe'],['http://dbpedia.org/property/pastteams'],1.0,1.0,['http://dbpedia.org/resource/Bobby_Hoppe'],1.0,1.0
What are some famous works of the writer of The Second Coming?,"['http://dbpedia.org/property/writer', 'http://dbpedia.org/property/notableworks']",['http://dbpedia.org/resource/The_Second_Coming_(TV_serial)'],"['http://dbpedia.org/property/writer', 'http://dbpedia.org/property/notableworks']",1.0,1.0,['http://dbpedia.org/resource/The_Second_Coming_(TV_serial)'],1.0,1.0
How many books have been penned by Miguel de Cervantes?,['http://dbpedia.org/ontology/author'],['http://dbpedia.org/resource/Miguel_de_Cervantes'],"['http://dbpedia.org/ontology/author', 'http://dbpedia.org/ontology/Book']",0.5,1.0,['http://dbpedia.org/resource/Miguel_de_Cervantes'],1.0,1.0
Which labels signs up progressive rock bands?,"['http://dbpedia.org/ontology/recordLabel', 'http://dbpedia.org/property/genre']",['http://dbpedia.org/resource/Progressive_rock'],"['http://dbpedia.org/property/label', 'http://dbpedia.org/ontology/precursor']",0.0,0.0,['http://dbpedia.org/resource/Progressive_rock'],1.0,1.0
"What are the schools whose city is Reading, Berkshire?",['http://dbpedia.org/ontology/city'],"['http://dbpedia.org/resource/Reading,_Berkshire']",['http://dbpedia.org/ontology/city'],1.0,1.0,"['http://dbpedia.org/resource/Reading,_Berkshire']",1.0,1.0
Which magazine's editor is married to Crystal Harris?,"['http://dbpedia.org/property/spouse', 'http://dbpedia.org/property/editor']",['http://dbpedia.org/resource/Crystal_Harris'],"['http://dbpedia.org/ontology/magazine', 'http://dbpedia.org/property/editor', 'http://dbpedia.org/property/spouse']",0.6666666666666666,1.0,['http://dbpedia.org/resource/Crystal_Harris'],1.0,1.0
Does the west thurrock come under Essex county?,['http://dbpedia.org/ontology/ceremonialCounty'],"['http://dbpedia.org/resource/West_Thurrock', 'http://dbpedia.org/resource/Essex']",['http://dbpedia.org/ontology/ceremonialCounty'],1.0,1.0,"['http://dbpedia.org/resource/West_Thurrock', 'http://dbpedia.org/resource/Essex']",1.0,1.0
How many people have headed organizations headquartered at Niederkirchnerstrae?,"['http://dbpedia.org/ontology/headquarter', 'http://dbpedia.org/ontology/leader']",['http://dbpedia.org/resource/Niederkirchnerstraße'],"['http://dbpedia.org/ontology/headquarter', 'http://dbpedia.org/ontology/leader']",1.0,1.0,"['http://dbpedia.org/resource/Complex_organizations', 'http://dbpedia.org/resource/Niederkirchnerstraße']",0.5,1.0
In which television shows have Steven Moffat served as an executive producer?,['http://dbpedia.org/ontology/executiveProducer'],['http://dbpedia.org/resource/Steven_Moffat'],"['http://dbpedia.org/ontology/executiveProducer', 'http://dbpedia.org/ontology/TelevisionShow']",0.5,1.0,['http://dbpedia.org/resource/Steven_Moffat'],1.0,1.0
Which shareholder of Dagenham wind turbines is also the parent company of the Ford Falcon Cobra?,"['http://dbpedia.org/ontology/parentCompany', 'http://dbpedia.org/property/owner']","['http://dbpedia.org/resource/Ford_Falcon_Cobra', 'http://dbpedia.org/resource/Dagenham_wind_turbines']","['http://dbpedia.org/ontology/parentCompany', 'http://dbpedia.org/property/owner']",1.0,1.0,"['http://dbpedia.org/resource/Shareholder', 'http://dbpedia.org/resource/Dagenham_wind_turbines', 'http://dbpedia.org/resource/Ford_Falcon_Cobra']",0.6666666666666666,1.0
What are the airlines whose hub is San Francisco International Airport?,['http://dbpedia.org/property/hubs'],['http://dbpedia.org/resource/San_Francisco_International_Airport'],"['http://dbpedia.org/property/hubs', 'http://dbpedia.org/ontology/Airline']",0.5,1.0,['http://dbpedia.org/resource/San_Francisco_International_Airport'],1.0,1.0
Where can I find things run by the maritime museum of San Diego?,"['http://dbpedia.org/property/governingBody', 'http://dbpedia.org/property/location']",['http://dbpedia.org/resource/Maritime_Museum_of_San_Diego'],"['http://dbpedia.org/property/governingBody', 'http://dbpedia.org/property/location']",1.0,1.0,['http://dbpedia.org/resource/Maritime_Museum_of_San_Diego'],1.0,1.0
"What is the local authority of the Trinity School, Brentwood and place of birth of the Sarah Walker (badminton) ?","['http://dbpedia.org/ontology/localAuthority', 'http://dbpedia.org/property/placeOfBirth']","['http://dbpedia.org/resource/Trinity_School,_Brentwood', 'http://dbpedia.org/resource/Sarah_Walker_(badminton)']","['http://dbpedia.org/ontology/localAuthority', 'http://dbpedia.org/property/placeOfBirth']",1.0,1.0,"['http://dbpedia.org/resource/Trinity_School,_Brentwood', 'http://dbpedia.org/resource/Sarah_Walker_(badminton)']",1.0,1.0
How many services does 21Vianet provide?,['http://dbpedia.org/property/services'],['http://dbpedia.org/resource/21Vianet'],['http://dbpedia.org/property/services'],1.0,1.0,['http://dbpedia.org/resource/21Vianet'],1.0,1.0
Which planet was discovered by Johann Gottfired and Urbain Le Verrier ?,"['http://dbpedia.org/ontology/discoverer', 'http://dbpedia.org/property/discoverer']","['http://dbpedia.org/resource/Johann_Gottfried_Galle', 'http://dbpedia.org/resource/Urbain_Le_Verrier']","['http://dbpedia.org/ontology/discoverer', 'http://dbpedia.org/ontology/discoverer']",0.5,0.5,"['http://dbpedia.org/resource/Johann_Boos', 'http://dbpedia.org/resource/Urbain_Le_Verrier']",0.5,0.5
where did the office holder died  who is successor to Elmer Burkett ?,"['http://dbpedia.org/property/successor', 'http://dbpedia.org/property/deathPlace']",['http://dbpedia.org/resource/Elmer_Burkett'],"['http://dbpedia.org/ontology/incumbent', 'http://dbpedia.org/ontology/deathDate', 'http://dbpedia.org/ontology/successor']",0.3333333333333333,0.5,['http://dbpedia.org/resource/Elmer_Burkett'],1.0,1.0
"Name the team for which Hensley Meulens played, whihc was also the debut team od Steve Ontiveros ?","['http://dbpedia.org/ontology/team', 'http://dbpedia.org/property/debutteam']","['http://dbpedia.org/resource/Steve_Ontiveros_(infielder)', 'http://dbpedia.org/resource/Hensley_Meulens']","['http://dbpedia.org/property/debutteam', 'http://dbpedia.org/ontology/team']",1.0,1.0,"['http://dbpedia.org/resource/Steve_Ontiveros_(infielder)', 'http://dbpedia.org/resource/Hensley_Meulens']",1.0,1.0
List the actors of  Lucy Sullivan Is Getting Married?,['http://dbpedia.org/property/starring'],['http://dbpedia.org/resource/Lucy_Sullivan_Is_Getting_Married'],['http://dbpedia.org/property/starring'],1.0,1.0,['http://dbpedia.org/resource/Lucy_Sullivan_Is_Getting_Married'],1.0,1.0
Name the island with archipelago as Society Islands and has the largest city named Faaa ?,"['http://dbpedia.org/ontology/largestCity', 'http://dbpedia.org/property/archipelago']","['http://dbpedia.org/resource/Faaa', 'http://dbpedia.org/resource/Society_Islands']","['http://dbpedia.org/ontology/majorIsland', 'http://dbpedia.org/ontology/archipelago', 'http://dbpedia.org/ontology/largestCity']",0.6666666666666666,1.0,"['http://dbpedia.org/resource/Society_Islands', 'http://dbpedia.org/resource/Faaa']",1.0,1.0
Who started at the pole position in both 1997 canadian grand prix and the 94 spanish one?,"['http://dbpedia.org/property/poleDriver', 'http://dbpedia.org/property/poleDriver']","['http://dbpedia.org/resource/1997_Canadian_Grand_Prix', 'http://dbpedia.org/resource/1994_Spanish_Grand_Prix']",['http://dbpedia.org/property/poleDriver'],1.0,0.5,"['http://dbpedia.org/resource/1997_Canadian_Grand_Prix', 'http://dbpedia.org/resource/1994_Spanish_Grand_Prix']",1.0,1.0
Who appointed the governor under whom Richard Winn served?,"['http://dbpedia.org/ontology/governor', 'http://dbpedia.org/property/appointer']",['http://dbpedia.org/resource/Richard_Winn'],"['http://dbpedia.org/ontology/governor', 'http://dbpedia.org/property/appointer']",1.0,1.0,['http://dbpedia.org/resource/Richard_Winn'],1.0,1.0
What company involved in the development of Sherlock did Arthur Levinson work for?,"['http://dbpedia.org/ontology/occupation', 'http://dbpedia.org/ontology/developer']","['http://dbpedia.org/resource/Arthur_D._Levinson', 'http://dbpedia.org/resource/Sherlock_(software)']","['http://dbpedia.org/ontology/occupation', 'http://dbpedia.org/ontology/developer']",1.0,1.0,"['http://dbpedia.org/resource/Arthur_D._Levinson', 'http://dbpedia.org/resource/Sherlock_(software)']",1.0,1.0
Which tenants of the Master Card center is also th draft team of Sam Carrrick ,"['http://dbpedia.org/property/tenants', 'http://dbpedia.org/property/draftTeam']","['http://dbpedia.org/resource/MasterCard_Centre', 'http://dbpedia.org/resource/Sam_Carrick']","['http://dbpedia.org/ontology/tenant', 'http://dbpedia.org/ontology/draftTeam']",0.5,0.5,"['http://dbpedia.org/resource/MasterCard_Centre', 'http://dbpedia.org/resource/Sam_Carrick']",1.0,1.0
Who produced the TV shows for Fremantle Media?,"['http://dbpedia.org/ontology/producer', 'http://dbpedia.org/property/company']",['http://dbpedia.org/resource/FremantleMedia'],['http://dbpedia.org/ontology/manufacturer'],0.0,0.0,['http://dbpedia.org/resource/FremantleMedia'],1.0,1.0
What is the style of architecture of South Loop Printing House District ?,['http://dbpedia.org/ontology/architecturalStyle'],['http://dbpedia.org/resource/South_Loop_Printing_House_District'],['http://dbpedia.org/ontology/architecturalStyle'],1.0,1.0,['http://dbpedia.org/resource/South_Loop_Printing_House_District'],1.0,1.0
Whose provides the service of  Outlook and also products  such as Visual Studio?,"['http://dbpedia.org/property/services', 'http://dbpedia.org/property/products']","['http://dbpedia.org/resource/Outlook.com', 'http://dbpedia.org/resource/Microsoft_Visual_Studio']","['http://dbpedia.org/property/services', 'http://dbpedia.org/property/products']",1.0,1.0,"['http://dbpedia.org/resource/Outlook.com', 'http://dbpedia.org/resource/Microsoft_Visual_Studio']",1.0,1.0
Is Ombla originate in Croatia?,['http://dbpedia.org/ontology/sourceMountain'],"['http://dbpedia.org/resource/Ombla', 'http://dbpedia.org/resource/Croatia']",['http://dbpedia.org/ontology/sourceMountain'],1.0,1.0,"['http://dbpedia.org/resource/Ombla', 'http://dbpedia.org/resource/Croatia']",1.0,1.0
What is the nationality of Newin Chidchob ?,['http://dbpedia.org/property/nationality'],['http://dbpedia.org/resource/Newin_Chidchob'],['http://dbpedia.org/ontology/nationality'],1.0,1.0,['http://dbpedia.org/resource/Newin_Chidchob'],1.0,1.0
In which team did Dave Bing and Ron Reed started their basketball career?,"['http://dbpedia.org/property/draftTeam', 'http://dbpedia.org/property/draftTeam']","['http://dbpedia.org/resource/Dave_Bing', 'http://dbpedia.org/resource/Ron_Reed']","['http://dbpedia.org/property/draftTeam', 'http://dbpedia.org/property/draftTeam']",0.5,0.5,"['http://dbpedia.org/resource/Dave_Bing', 'http://dbpedia.org/resource/Ron_Reed']",1.0,1.0
Was Ganymede discovered by Galileo Galilei?,['http://dbpedia.org/property/discoverer'],"['http://dbpedia.org/resource/Ganymede_(moon)', 'http://dbpedia.org/resource/Galileo_Galilei']",['http://dbpedia.org/property/discoverer'],1.0,1.0,"['http://dbpedia.org/resource/Ganymede_(moon)', 'http://dbpedia.org/resource/Galileo_Galilei']",1.0,1.0
List some musicians associated with famous guitar players?,"['http://dbpedia.org/ontology/associatedMusicalArtist', 'http://dbpedia.org/property/notableInstruments']",['http://dbpedia.org/resource/Guitar'],"['http://dbpedia.org/property/notableInstruments', 'http://dbpedia.org/ontology/associatedMusicalArtist']",1.0,1.0,['http://dbpedia.org/resource/Guitar'],1.0,1.0
What are the awards won by the producer of Elizabeth: The Golden Age?,"['http://dbpedia.org/property/producer', 'http://dbpedia.org/property/awards']",['http://dbpedia.org/resource/Elizabeth:_The_Golden_Age_(soundtrack)'],"['http://dbpedia.org/property/producer', 'http://dbpedia.org/property/awards']",1.0,1.0,['http://dbpedia.org/resource/Elizabeth:_The_Golden_Age_(soundtrack)'],1.0,1.0
With what company is the service OneDrive associated?,['http://dbpedia.org/property/services'],['http://dbpedia.org/resource/OneDrive'],"['http://dbpedia.org/property/services', 'http://dbpedia.org/ontology/Company']",0.5,1.0,['http://dbpedia.org/resource/OneDrive'],1.0,1.0
"Name the university whose affiliations's foundation place is Washington, D.C.?","['http://dbpedia.org/ontology/foundationPlace', 'http://dbpedia.org/property/affiliations']","['http://dbpedia.org/resource/Washington,_D.C.']","['http://dbpedia.org/property/name', 'http://dbpedia.org/ontology/university', 'http://dbpedia.org/ontology/party']",0.0,0.0,"['http://dbpedia.org/resource/Placé', 'http://dbpedia.org/resource/Dominican_Convent_Primary_School,_Bulawayo', 'http://dbpedia.org/resource/Washington_University_in_St._Louis']",0.0,0.0
Name presidents of the schools which have queen noor of Jordan as one of them ?,"['http://dbpedia.org/ontology/president', 'http://dbpedia.org/property/president']",['http://dbpedia.org/resource/Queen_Noor_of_Jordan'],"['http://dbpedia.org/ontology/leaderName', 'http://dbpedia.org/ontology/ground', 'http://dbpedia.org/ontology/leader', 'http://dbpedia.org/ontology/chain']",0.0,0.0,['http://dbpedia.org/resource/Queen_Noor_of_Jordan'],1.0,1.0
Who appointed the governor under which Robert Witherspoon worked?,"['http://dbpedia.org/ontology/governor', 'http://dbpedia.org/property/appointer']",['http://dbpedia.org/resource/Robert_Witherspoon'],"['http://dbpedia.org/ontology/governor', 'http://dbpedia.org/property/appointer']",1.0,1.0,['http://dbpedia.org/resource/Robert_Witherspoon'],1.0,1.0
Who is the producer of the song which is the previous work of He's a Liar ?,"['http://dbpedia.org/ontology/previousWork', 'http://dbpedia.org/ontology/producer']","[""http://dbpedia.org/resource/He's_a_Liar""]","['http://dbpedia.org/ontology/producer', 'http://dbpedia.org/ontology/anthem', 'http://dbpedia.org/ontology/previousWork']",0.6666666666666666,1.0,"[""http://dbpedia.org/resource/He's_a_Liar""]",1.0,1.0
