Does the west thurrock come under Essex county ?,['http://dbpedia.org/ontology/ceremonialCounty'],"['http://dbpedia.org/resource/West_Thurrock', 'http://dbpedia.org/resource/Essex']",['http://dbpedia.org/ontology/ceremonialCounty'],1.0,1.0,"['http://dbpedia.org/resource/West_Thurrock', 'http://dbpedia.org/resource/Essex']",1.0,1.0
How many people have headed organizations headquartered at Niederkirchnerstrae ?,"['http://dbpedia.org/ontology/headquarter', 'http://dbpedia.org/ontology/leader']",['http://dbpedia.org/resource/Niederkirchnerstraße'],"['http://dbpedia.org/ontology/headquarter', 'http://dbpedia.org/ontology/leader']",1.0,1.0,"['http://dbpedia.org/resource/Complex_organizations', 'http://dbpedia.org/resource/Niederkirchnerstraße']",0.5,1.0
In which television shows have Steven Moffat served as an executive producer ?,['http://dbpedia.org/ontology/executiveProducer'],['http://dbpedia.org/resource/Steven_Moffat'],"['http://dbpedia.org/ontology/executiveProducer', 'http://dbpedia.org/ontology/TelevisionShow']",0.5,1.0,['http://dbpedia.org/resource/Steven_Moffat'],1.0,1.0
How many services does 21Vianet provide ?,['http://dbpedia.org/property/services'],['http://dbpedia.org/resource/21Vianet'],['http://dbpedia.org/property/services'],1.0,1.0,['http://dbpedia.org/resource/21Vianet'],1.0,1.0
What company involved in the development of Sherlock did Arthur Levinson work for ?,"['http://dbpedia.org/ontology/occupation', 'http://dbpedia.org/ontology/developer']","['http://dbpedia.org/resource/Arthur_D._Levinson', 'http://dbpedia.org/resource/Sherlock_(software)']","['http://dbpedia.org/ontology/occupation', 'http://dbpedia.org/ontology/developer']",1.0,1.0,"['http://dbpedia.org/resource/Arthur_D._Levinson', 'http://dbpedia.org/resource/Sherlock_(software)']",1.0,1.0
What is the style of architecture of South Loop Printing House District ?,['http://dbpedia.org/ontology/architecturalStyle'],['http://dbpedia.org/resource/South_Loop_Printing_House_District'],['http://dbpedia.org/ontology/architecturalStyle'],1.0,1.0,['http://dbpedia.org/resource/South_Loop_Printing_House_District'],1.0,1.0
Is Ombla originate in Croatia ?,['http://dbpedia.org/ontology/sourceMountain'],"['http://dbpedia.org/resource/Ombla', 'http://dbpedia.org/resource/Croatia']",['http://dbpedia.org/ontology/sourceMountain'],1.0,1.0,"['http://dbpedia.org/resource/Ombla', 'http://dbpedia.org/resource/Croatia']",1.0,1.0
Was Ganymede discovered by Galileo Galilei ?,['http://dbpedia.org/property/discoverer'],"['http://dbpedia.org/resource/Ganymede_(moon)', 'http://dbpedia.org/resource/Galileo_Galilei']",['http://dbpedia.org/property/discoverer'],1.0,1.0,"['http://dbpedia.org/resource/Ganymede_(moon)', 'http://dbpedia.org/resource/Galileo_Galilei']",1.0,1.0
Who is the producer of the song which is the previous work of He's a Liar ?,"['http://dbpedia.org/ontology/previousWork', 'http://dbpedia.org/ontology/producer']","[""http://dbpedia.org/resource/He's_a_Liar""]","['http://dbpedia.org/ontology/producer', 'http://dbpedia.org/ontology/anthem', 'http://dbpedia.org/ontology/previousWork']",0.6666666666666666,1.0,"[""http://dbpedia.org/resource/He's_a_Liar""]",1.0,1.0
Who gave the voice for Allen Walker ?,['http://dbpedia.org/ontology/voice'],['http://dbpedia.org/resource/Allen_Walker'],['http://dbpedia.org/ontology/voice'],1.0,1.0,['http://dbpedia.org/resource/Allen_Walker'],1.0,1.0
Who is associated to Publius Servilius Vatia Isauricus and Marcus Calpurnius Bibulus ?,"['http://dbpedia.org/ontology/associate', 'http://dbpedia.org/ontology/associate']","['http://dbpedia.org/resource/Publius_Servilius_Vatia_Isauricus_(consul_48_BC)', 'http://dbpedia.org/resource/Marcus_Calpurnius_Bibulus']",['http://dbpedia.org/ontology/associate'],1.0,0.5,"['http://dbpedia.org/resource/Publius_Servilius_Vatia_Isauricus_(consul_48_BC)', 'http://dbpedia.org/resource/Marcus_Calpurnius_Bibulus']",1.0,1.0
Which country has given citizenship to both saima chowdhury and edmund john ?,"['http://dbpedia.org/ontology/citizenship', 'http://dbpedia.org/ontology/citizenship']","['http://dbpedia.org/resource/Saima_Chowdhury', 'http://dbpedia.org/resource/Edmund_John']","['http://dbpedia.org/ontology/citizenship', 'http://dbpedia.org/ontology/citizenship']",0.5,0.5,"['http://dbpedia.org/resource/Saima_Chowdhury', 'http://dbpedia.org/resource/Edmund_John']",1.0,1.0
Who is the person that first ascented the Cathedral Peak and Mount Hoffmann ?,"['http://dbpedia.org/ontology/firstAscentPerson', 'http://dbpedia.org/ontology/firstAscentPerson']","['http://dbpedia.org/resource/Cathedral_Peak_(California)', 'http://dbpedia.org/resource/Mount_Hoffmann']","['http://dbpedia.org/ontology/type', 'http://dbpedia.org/ontology/firstAscentPerson']",0.5,0.5,"['http://dbpedia.org/resource/Cathedral_Peak_(California)', 'http://dbpedia.org/resource/Mount_Hoffmann']",1.0,1.0
What university campuses are situated in Indiana ?,['http://dbpedia.org/ontology/campus'],['http://dbpedia.org/resource/Indiana'],"['http://dbpedia.org/ontology/campus', 'http://dbpedia.org/ontology/University']",0.5,1.0,['http://dbpedia.org/resource/Indiana'],1.0,1.0
Where is the swedish covenant hospital ?,['http://dbpedia.org/ontology/location'],['http://dbpedia.org/resource/Swedish_Covenant_Hospital'],['http://dbpedia.org/ontology/location'],1.0,1.0,['http://dbpedia.org/resource/Swedish_Covenant_Hospital'],1.0,1.0
Which composer of Girl from the North Country is the subsequent work of the Moondog Matinee ?,"['http://dbpedia.org/ontology/composer', 'http://dbpedia.org/ontology/subsequentWork']","['http://dbpedia.org/resource/Girl_from_the_North_Country', 'http://dbpedia.org/resource/Moondog_Matinee']","['http://dbpedia.org/ontology/composer', 'http://dbpedia.org/ontology/subsequentWork']",1.0,1.0,"['http://dbpedia.org/resource/Girl_from_the_North_Country', 'http://dbpedia.org/resource/Moondog_Matinee']",1.0,1.0
Name the members of boards of Freedom of the City and Trinity House ?,"['http://dbpedia.org/ontology/board', 'http://dbpedia.org/ontology/board']","['http://dbpedia.org/resource/Freedom_of_the_City', 'http://dbpedia.org/resource/Trinity_House']","['http://dbpedia.org/ontology/board', 'http://dbpedia.org/ontology/board']",0.5,0.5,"['http://dbpedia.org/resource/The_Freedom_of_the_City', 'http://dbpedia.org/resource/Trinity_House']",0.5,0.5
Was Reza Amrollahi born in Iran ?,['http://dbpedia.org/property/birthplace'],"['http://dbpedia.org/resource/Reza_Amrollahi', 'http://dbpedia.org/resource/Iran']",['http://dbpedia.org/property/birthplace'],1.0,1.0,"['http://dbpedia.org/resource/Reza_Amrollahi', 'http://dbpedia.org/resource/Iran']",1.0,1.0
In which war did Roh Tae Woo and Lee Leffingwell fight ?,"['http://dbpedia.org/ontology/battle', 'http://dbpedia.org/ontology/battle']","['http://dbpedia.org/resource/Roh_Tae-woo', 'http://dbpedia.org/resource/Lee_Leffingwell']","['http://dbpedia.org/ontology/battle', 'http://dbpedia.org/ontology/battle']",0.5,0.5,"['http://dbpedia.org/resource/Roh_Tae-woo', 'http://dbpedia.org/resource/Lee_Leffingwell']",1.0,1.0
What can be cooked out of things belonging to the order Sapindales ?,"['http://dbpedia.org/ontology/order', 'http://dbpedia.org/ontology/ingredient']",['http://dbpedia.org/resource/Sapindales'],"['http://dbpedia.org/ontology/order', 'http://dbpedia.org/ontology/ingredient']",1.0,1.0,['http://dbpedia.org/resource/Sapindales'],1.0,1.0
How many TV shows were made by someone who was associated with Lewis Hamilton ?,"['http://dbpedia.org/ontology/associatedBand', 'http://dbpedia.org/property/creator']",['http://dbpedia.org/resource/Lewis_Hamilton'],"['http://dbpedia.org/ontology/place', 'http://dbpedia.org/ontology/associatedBand']",0.5,0.5,"['http://dbpedia.org/resource/Tv_test_pattern', 'http://dbpedia.org/resource/Lewis_Hamilton']",0.5,1.0
Name the alma mater of Michael hahn ?,['http://dbpedia.org/ontology/almaMater'],['http://dbpedia.org/resource/Michael_Hahn'],"['http://dbpedia.org/ontology/name', 'http://dbpedia.org/ontology/almaMater']",0.5,1.0,['http://dbpedia.org/resource/Michael_Hahn'],1.0,1.0
How many party leaders are there whose parties are headquartered in Berlin ?,"['http://dbpedia.org/ontology/headquarter', 'http://dbpedia.org/ontology/leader']",['http://dbpedia.org/resource/Berlin'],"['http://dbpedia.org/ontology/headquarter', 'http://dbpedia.org/ontology/leader']",1.0,1.0,['http://dbpedia.org/resource/Berlin'],1.0,1.0
How many total religions are followed by people whose hometown is somewhere in India ?,"['http://dbpedia.org/ontology/hometown', 'http://dbpedia.org/property/religion']",['http://dbpedia.org/resource/India'],"['http://dbpedia.org/ontology/hometown', 'http://dbpedia.org/property/religion']",1.0,1.0,['http://dbpedia.org/resource/India'],1.0,1.0
Did Gwo Ka originate in Western Africa ?,['http://dbpedia.org/property/stylisticOrigins'],"['http://dbpedia.org/resource/Gwo_ka', 'http://dbpedia.org/resource/West_Africa']",['http://dbpedia.org/property/stylisticOrigins'],1.0,1.0,"['http://dbpedia.org/resource/Gwo_ka', 'http://dbpedia.org/resource/West_Africa']",1.0,1.0
Give me the total number of commander of the military conflicts whose commander is Roundhead (Wyandot). ?,"['http://dbpedia.org/ontology/commander', 'http://dbpedia.org/property/commander']",['http://dbpedia.org/resource/Roundhead_(Wyandot)'],"['http://dbpedia.org/ontology/populationTotal', 'http://dbpedia.org/ontology/commander', 'http://dbpedia.org/ontology/service', 'http://dbpedia.org/ontology/commander']",0.25,0.5,['http://dbpedia.org/resource/Roundhead_(Wyandot)'],1.0,1.0
Which country's leader is David Johnston ?,['http://dbpedia.org/ontology/leader'],['http://dbpedia.org/resource/David_Johnston'],"['http://dbpedia.org/ontology/leader', 'http://dbpedia.org/ontology/Country']",0.5,1.0,['http://dbpedia.org/resource/David_Johnston'],1.0,1.0
How many factions have fought in wars where Francois Marie Le Marchand de Lignery was involved ?,"['http://dbpedia.org/ontology/battle', 'http://dbpedia.org/property/combatant']",['http://dbpedia.org/resource/François-Marie_Le_Marchand_de_Lignery'],"['http://dbpedia.org/ontology/movement', 'http://dbpedia.org/ontology/type', 'http://dbpedia.org/property/battles', 'http://dbpedia.org/ontology/date']",0.0,0.0,['http://dbpedia.org/resource/François-Marie_Le_Marchand_de_Lignery'],1.0,1.0
Where was Antonio Giannini born ?,['http://dbpedia.org/ontology/birthPlace'],['http://dbpedia.org/resource/Antonio_Giannini'],['http://dbpedia.org/ontology/birthPlace'],1.0,1.0,['http://dbpedia.org/resource/Antonio_Giannini'],1.0,1.0
Where was David Scherman trained ?,['http://dbpedia.org/ontology/training'],['http://dbpedia.org/resource/David_Scherman'],['http://dbpedia.org/ontology/training'],1.0,1.0,['http://dbpedia.org/resource/David_Scherman'],1.0,1.0
What religions do politicians in the Korean Minjoo Party follow ?,"['http://dbpedia.org/ontology/party', 'http://dbpedia.org/ontology/religion']",['http://dbpedia.org/resource/Minjoo_Party_of_Korea'],"['http://dbpedia.org/ontology/religion', 'http://dbpedia.org/ontology/country']",0.5,0.5,['http://dbpedia.org/resource/Minjoo_Party_of_Korea'],1.0,1.0
Give me the total number of employer of the engineers whose one of the employer is McDonnell Aircraft ?,"['http://dbpedia.org/ontology/employer', 'http://dbpedia.org/ontology/employer']",['http://dbpedia.org/resource/McDonnell_Aircraft'],"['http://dbpedia.org/ontology/populationTotal', 'http://dbpedia.org/ontology/employer', 'http://dbpedia.org/ontology/architect', 'http://dbpedia.org/ontology/employer']",0.25,0.5,['http://dbpedia.org/resource/McDonnell_Aircraft'],1.0,1.0
"What were the major actions taken by the politicians living in Gales Ferry, Connecticut ?","['http://dbpedia.org/ontology/residence', 'http://dbpedia.org/ontology/battle']","['http://dbpedia.org/resource/Gales_Ferry,_Connecticut']","['http://dbpedia.org/ontology/material', 'http://dbpedia.org/ontology/occupation']",0.0,0.0,"['http://dbpedia.org/resource/Politicians_of_The_Wire', 'http://dbpedia.org/resource/Gales_Ferry,_Connecticut']",0.5,1.0
"Where was Live in Detroit, MI recorded ?",['http://dbpedia.org/ontology/recordedIn'],"['http://dbpedia.org/resource/Live_in_Detroit,_MI']",['http://dbpedia.org/ontology/recordedIn'],1.0,1.0,"['http://dbpedia.org/resource/MI', 'http://dbpedia.org/resource/Live_in_Detroit,_MI']",0.5,1.0
who all have been a manager of english under twenty one football team ?,['http://dbpedia.org/property/managerclubs'],['http://dbpedia.org/resource/England_national_under-21_football_team'],['http://dbpedia.org/property/managerclubs'],1.0,1.0,['http://dbpedia.org/resource/England_national_under-21_football_team'],1.0,1.0
What awards have been won by the executive producer of Timmy Time ?,"['http://dbpedia.org/ontology/executiveProducer', 'http://dbpedia.org/ontology/award']",['http://dbpedia.org/resource/Timmy_Time'],"['http://dbpedia.org/ontology/executiveProducer', 'http://dbpedia.org/ontology/award']",1.0,1.0,['http://dbpedia.org/resource/Timmy_Time'],1.0,1.0
"Count all those who've played for the youth club which owns the Rosario, Santa Fe stadium. ?","['http://dbpedia.org/property/ground', 'http://dbpedia.org/property/youthclubs']","['http://dbpedia.org/resource/Rosario,_Santa_Fe']","['http://dbpedia.org/ontology/country', 'http://dbpedia.org/ontology/portrayer', 'http://dbpedia.org/ontology/time', 'http://dbpedia.org/ontology/languageFamily']",0.0,0.0,"['http://dbpedia.org/resource/Santa_Fé,_Paraná']",0.0,0.0
What are some families of mammals in the animal kingdom ?,"['http://dbpedia.org/ontology/kingdom', 'http://dbpedia.org/ontology/family']",['http://dbpedia.org/resource/Animal'],"['http://dbpedia.org/ontology/established', 'http://dbpedia.org/ontology/country']",0.0,0.0,['http://dbpedia.org/resource/Animal'],1.0,1.0
Count all the different purposes followed by the different NGOs. ?,"['http://dbpedia.org/property/type', 'http://dbpedia.org/property/purpose']",['http://dbpedia.org/resource/Non-governmental_organization'],"['http://dbpedia.org/ontology/country', 'http://dbpedia.org/ontology/mission']",0.0,0.0,['http://dbpedia.org/resource/Ngosini_West'],0.0,0.0
How many things are crossed over by bridges which can carry cars ?,"['http://dbpedia.org/property/carries', 'http://dbpedia.org/property/crosses']",['http://dbpedia.org/resource/Motor_vehicle'],"['http://dbpedia.org/property/carries', 'http://dbpedia.org/property/crosses']",1.0,1.0,['http://dbpedia.org/resource/Motor_vehicle'],1.0,1.0
Did Steve Sampson manage a club of Santa Clara university ?,['http://dbpedia.org/ontology/managerClub'],"['http://dbpedia.org/resource/Steve_Sampson', 'http://dbpedia.org/resource/Santa_Clara_University']",['http://dbpedia.org/ontology/managerClub'],1.0,1.0,"['http://dbpedia.org/resource/Steve_Sampson', 'http://dbpedia.org/resource/Santa_Clara_University']",1.0,1.0
List all the layouts of the automobile whose one of the layout is four-wheel-drive layout ?,"['http://dbpedia.org/ontology/layout', 'http://dbpedia.org/ontology/layout']","['http://dbpedia.org/resource/Front-engine,_four-wheel-drive_layout']","['http://dbpedia.org/ontology/configuration', 'http://dbpedia.org/ontology/vehicle', 'http://dbpedia.org/ontology/layout', 'http://dbpedia.org/ontology/purpose']",0.25,0.5,"['http://dbpedia.org/resource/Front-engine,_four-wheel-drive_layout']",1.0,1.0
In which time zone is Pong Pha ?,['http://dbpedia.org/ontology/timeZone'],['http://dbpedia.org/resource/Pong_Pha'],['http://dbpedia.org/ontology/timeZone'],1.0,1.0,['http://dbpedia.org/resource/Pong_Pha'],1.0,1.0
What is the alma mater of the Angela Trusty and Charles Ayres ?,"['http://dbpedia.org/ontology/almaMater', 'http://dbpedia.org/ontology/almaMater']","['http://dbpedia.org/resource/Angela_Trusty', 'http://dbpedia.org/resource/Charles_Ayres']",['http://dbpedia.org/ontology/almaMater'],1.0,0.5,"['http://dbpedia.org/resource/Angela_Trusty', 'http://dbpedia.org/resource/Charles_Ayres']",1.0,1.0
How many rivers start in an English speaking country ?,"['http://dbpedia.org/ontology/officialLanguage', 'http://dbpedia.org/ontology/sourceCountry']",['http://dbpedia.org/resource/English_language'],"['http://dbpedia.org/ontology/river', 'http://dbpedia.org/ontology/head']",0.0,0.0,['http://dbpedia.org/resource/English_language'],1.0,1.0
Where are Aureus and Solidus used as currency ?,"['http://dbpedia.org/ontology/currency', 'http://dbpedia.org/ontology/currency']","['http://dbpedia.org/resource/Aureus', 'http://dbpedia.org/resource/Solidus_(coin)']",['http://dbpedia.org/ontology/currency'],1.0,0.5,"['http://dbpedia.org/resource/Aureus', 'http://dbpedia.org/resource/Solidus_(coin)']",1.0,1.0
Is the chestnut white bellied rat a mammal ?,['http://dbpedia.org/ontology/class'],"['http://dbpedia.org/resource/Chestnut_white-bellied_rat', 'http://dbpedia.org/resource/Mammal']",['http://dbpedia.org/ontology/class'],1.0,1.0,"['http://dbpedia.org/resource/Chestnut_white-bellied_rat', 'http://dbpedia.org/resource/Mammal']",1.0,1.0
Was Tim Gunn a guest on The Broken Code ?,['http://dbpedia.org/property/guests'],"['http://dbpedia.org/resource/The_Broken_Code', 'http://dbpedia.org/resource/Tim_Gunn']",['http://dbpedia.org/property/guests'],1.0,1.0,"['http://dbpedia.org/resource/Tim_Gunn', 'http://dbpedia.org/resource/The_Broken_Code']",1.0,1.0
In how many nations can I find dishes made of Shallot ?,"['http://dbpedia.org/ontology/ingredient', 'http://dbpedia.org/ontology/country']",['http://dbpedia.org/resource/Shallot'],"['http://dbpedia.org/ontology/state', 'http://dbpedia.org/ontology/state']",0.0,0.0,"['http://dbpedia.org/resource/I', 'http://dbpedia.org/resource/Shallot']",0.5,1.0
What system is both a platform where Nord runs and also distributed The beauty inside ?,"['http://dbpedia.org/ontology/computingPlatform', 'http://dbpedia.org/ontology/distributor']","['http://dbpedia.org/resource/Nord_(video_game)', 'http://dbpedia.org/resource/The_Beauty_Inside']","['http://dbpedia.org/ontology/automobilePlatform', 'http://dbpedia.org/ontology/symbol', 'http://dbpedia.org/property/distributor']",0.3333333333333333,0.5,"['http://dbpedia.org/resource/Nord_(video_game)', 'http://dbpedia.org/resource/The_Beauty_Inside']",1.0,1.0
Is Tirana the largest city of Albania ?,['http://dbpedia.org/property/largestCity'],"['http://dbpedia.org/resource/Albania', 'http://dbpedia.org/resource/Tirana']",['http://dbpedia.org/property/largestCity'],1.0,1.0,"['http://dbpedia.org/resource/Tirana', 'http://dbpedia.org/resource/Albania']",1.0,1.0
what are some common games played at both Fr Agnel Multipurpose School and Vishwajyot High School ?,"['http://dbpedia.org/ontology/sport', 'http://dbpedia.org/ontology/sport']","['http://dbpedia.org/resource/Fr._Agnel_Multipurpose_School_and_Junior_College', 'http://dbpedia.org/resource/Vishwajyot_High_School']","['http://dbpedia.org/ontology/sport', 'http://dbpedia.org/ontology/coach']",0.5,0.5,"['http://dbpedia.org/resource/Fr._Agnel_Multipurpose_School_and_Junior_College', 'http://dbpedia.org/resource/Vishwajyot_High_School']",1.0,1.0
Who were all the people in office when bob hawke was the PM ?,['http://dbpedia.org/ontology/primeMinister'],['http://dbpedia.org/resource/Bob_Hawke'],['http://dbpedia.org/ontology/primeMinister'],1.0,1.0,"['http://dbpedia.org/resource/Bob_Hawke', 'http://dbpedia.org/resource/PM']",0.5,1.0
Which sports are played at institues in Taguig ?,"['http://dbpedia.org/ontology/city', 'http://dbpedia.org/ontology/sport']",['http://dbpedia.org/resource/Taguig'],"['http://dbpedia.org/ontology/athletics', 'http://dbpedia.org/ontology/portrayer', 'http://dbpedia.org/ontology/university']",0.0,0.0,['http://dbpedia.org/resource/Taguig'],1.0,1.0
Raymond Johansen is the mayor of what city ?,['http://dbpedia.org/ontology/leaderName'],['http://dbpedia.org/resource/Raymond_Johansen'],['http://dbpedia.org/ontology/leaderName'],1.0,1.0,['http://dbpedia.org/resource/Raymond_Johansen'],1.0,1.0
What is the nation of the speedway league where Ikaros Smederna played ?,"['http://dbpedia.org/ontology/league', 'http://dbpedia.org/ontology/country']",['http://dbpedia.org/resource/Ikaros_Smederna'],"['http://dbpedia.org/ontology/nationality', 'http://dbpedia.org/ontology/league', 'http://dbpedia.org/ontology/participant']",0.3333333333333333,0.5,['http://dbpedia.org/resource/Ikaros_Smederna'],1.0,1.0
What are the kind of games one can play on windows ?,"['http://dbpedia.org/ontology/computingPlatform', 'http://dbpedia.org/ontology/genre']",['http://dbpedia.org/resource/Microsoft_Windows'],"['http://dbpedia.org/ontology/games', 'http://dbpedia.org/ontology/starring', 'http://dbpedia.org/ontology/show']",0.0,0.0,['http://dbpedia.org/resource/Microsoft_Windows'],1.0,1.0
Count the number of sports played by schools which play hockey ?,"['http://dbpedia.org/ontology/sport', 'http://dbpedia.org/ontology/sport']",['http://dbpedia.org/resource/Hockey'],"['http://dbpedia.org/ontology/sport', 'http://dbpedia.org/ontology/sport']",0.5,0.5,['http://dbpedia.org/resource/Hockey'],1.0,1.0
What is the common school of Chris Marve and Neria Douglass ?,"['http://dbpedia.org/ontology/school', 'http://dbpedia.org/ontology/almaMater']","['http://dbpedia.org/resource/Chris_Marve', 'http://dbpedia.org/resource/Neria_Douglass']","['http://dbpedia.org/ontology/school', 'http://dbpedia.org/ontology/almaMater']",1.0,1.0,"['http://dbpedia.org/resource/Chris_Marve', 'http://dbpedia.org/resource/Neria_Douglass']",1.0,1.0
